model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176679.294,0.49,1.1305,0.46,1.1947,4
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176680.467,0.49,1.1484,0.53,1.1826,4
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176681.585,0.51,1.1272,0.54,1.1783,4
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176682.695,0.51,1.125,0.47,1.1748,4
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176683.772,0.51,1.1203,0.45,1.1824,4
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176684.221,0.51,1.1127,0.49,1.1727,4
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176685.392,0.51,1.1182,0.5,1.1749,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176686.491,0.51,1.1175,0.51,1.1726,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176687.659,0.51,1.1217,0.49,1.1674,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176688.937,0.52,1.1028,0.49,1.1585,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176690.149,0.52,1.1132,0.52,1.1652,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176691.412,0.52,1.1166,0.52,1.1611,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176692.62,0.51,1.1082,0.54,1.1618,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176693.701,0.52,1.0891,0.52,1.153,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176694.801,0.51,1.1198,0.52,1.1569,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176695.881,0.53,1.0979,0.52,1.1726,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176697.178,0.53,1.0974,0.5,1.1443,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176698.252,0.52,1.1092,0.48,1.1526,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176698.688,0.53,1.076,0.53,1.1307,5
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176699.808,0.53,1.078,0.52,1.1264,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176701.107,0.52,1.0886,0.54,1.1271,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176702.378,0.53,1.0877,0.48,1.1423,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176703.575,0.52,1.0771,0.55,1.1156,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176704.766,0.52,1.082,0.54,1.1214,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176705.967,0.53,1.0889,0.54,1.1216,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176707.02,0.54,1.071,0.58,1.1152,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176708.288,0.54,1.0635,0.52,1.1142,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176709.367,0.52,1.0932,0.56,1.0901,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176710.458,0.55,1.054,0.55,1.1216,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176711.718,0.55,1.0645,0.56,1.096,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176712.795,0.56,1.0492,0.54,1.0956,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176713.234,0.56,1.0366,0.53,1.1143,6
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176714.338,0.53,1.0607,0.5,1.1188,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176715.432,0.54,1.0573,0.56,1.0964,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176716.617,0.54,1.0679,0.55,1.0926,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176717.962,0.56,1.0358,0.57,1.1032,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176719.073,0.54,1.0622,0.6,1.0996,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176720.362,0.55,1.0566,0.55,1.0844,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176721.56,0.56,1.0388,0.56,1.0866,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176722.763,0.54,1.0451,0.6,1.0674,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176723.954,0.55,1.0491,0.54,1.0671,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176725.14,0.56,1.0284,0.56,1.0677,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176726.384,0.56,1.0221,0.57,1.066,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176727.575,0.56,1.0373,0.59,1.0781,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176728.115,0.58,1.0112,0.59,1.0626,7
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176729.332,0.55,1.0377,0.57,1.0836,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176730.55,0.55,1.0283,0.57,1.0595,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176731.687,0.56,1.0355,0.59,1.0574,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176732.792,0.57,1.009,0.61,1.0606,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176733.883,0.56,1.0338,0.59,1.0623,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176734.976,0.57,1.0289,0.58,1.0625,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176736.047,0.57,1.0104,0.58,1.0597,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176737.329,0.56,1.0233,0.58,1.0486,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176738.629,0.56,1.0404,0.53,1.0567,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176739.866,0.56,1.0131,0.6,1.032,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176741.185,0.58,0.9952,0.61,1.0235,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176742.494,0.58,1.0142,0.59,1.0423,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176742.946,0.59,0.9849,0.62,1.0258,8
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176744.153,0.56,1.0081,0.62,1.0254,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176745.223,0.57,1.0003,0.61,1.0253,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176746.482,0.57,1.0198,0.61,1.0371,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176747.574,0.58,0.9937,0.64,1.0287,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176748.716,0.56,1.0278,0.61,1.0333,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176749.83,0.58,1.0057,0.56,1.042,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176750.876,0.58,0.9979,0.6,1.0343,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176751.954,0.57,1.0167,0.63,1.0396,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176753.022,0.56,1.0402,0.57,1.0248,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176754.08,0.57,0.9921,0.61,1.0223,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176755.161,0.56,1.0167,0.59,1.0308,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176756.207,0.55,1.0415,0.62,1.0148,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176756.714,0.6,0.9733,0.5,1.0622,9
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176757.926,0.55,1.0394,0.65,0.9935,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176758.983,0.57,0.9925,0.59,1.014,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176760.246,0.56,1.0336,0.63,0.9943,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176761.501,0.6,0.979,0.62,1.0091,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176762.666,0.56,1.0232,0.63,1.0093,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176763.973,0.58,1.0119,0.58,1.0263,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176765.107,0.58,0.9944,0.55,1.0231,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176766.384,0.57,1.0035,0.64,1.0066,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176767.46,0.59,1.0106,0.62,1.0047,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176768.617,0.59,0.9733,0.6,1.026,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176769.712,0.58,0.9877,0.64,0.9912,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176770.799,0.59,0.9845,0.61,0.9872,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176771.337,0.61,0.9548,0.63,0.9945,10
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176772.596,0.58,0.9813,0.6,1.0153,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176773.703,0.58,0.9878,0.65,0.9881,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176774.765,0.58,1.0059,0.63,0.9878,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176776.034,0.61,0.9547,0.63,0.9895,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176777.328,0.58,0.9956,0.63,0.9814,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176778.559,0.6,0.9869,0.62,0.997,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176779.815,0.59,0.968,0.62,0.9971,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176780.928,0.59,0.9723,0.63,0.9778,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176782.082,0.6,0.9905,0.64,0.9792,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176783.336,0.6,0.9568,0.6,0.9945,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176784.459,0.59,0.9648,0.64,0.9759,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176785.658,0.59,0.9742,0.64,0.978,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176786.127,0.62,0.9299,0.63,0.9811,11
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176787.241,0.59,0.9674,0.65,0.9767,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176788.349,0.59,0.9655,0.66,0.966,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176789.487,0.59,0.9839,0.62,0.9777,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176790.574,0.61,0.9459,0.64,0.9673,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176791.731,0.59,0.981,0.63,0.9684,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176792.817,0.61,0.9677,0.62,0.9965,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176794.065,0.6,0.9602,0.63,0.9706,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176795.364,0.6,0.9589,0.66,0.9695,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176796.557,0.59,0.9849,0.64,0.976,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176797.854,0.61,0.9558,0.6,0.9631,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176799.149,0.6,0.9597,0.62,0.9742,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176800.399,0.59,0.9863,0.6,0.9794,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176800.863,0.63,0.9264,0.61,0.9584,12
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176802.006,0.59,0.9664,0.6,0.9647,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176803.094,0.58,0.9728,0.59,0.9555,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176804.165,0.59,0.9783,0.58,0.9599,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176805.315,0.62,0.9417,0.61,0.9604,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176806.547,0.59,0.9842,0.64,0.955,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176807.628,0.61,0.9596,0.58,0.9885,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176808.768,0.61,0.9521,0.63,0.9671,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176809.915,0.61,0.9461,0.64,0.955,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176810.992,0.6,0.972,0.64,0.9624,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176812.064,0.61,0.9394,0.59,0.9738,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176813.263,0.6,0.9545,0.64,0.9537,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176814.486,0.6,0.9569,0.64,0.9559,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176815.079,0.64,0.9058,0.59,0.9677,13
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176816.4,0.6,0.9548,0.61,0.9669,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176817.578,0.6,0.9518,0.66,0.9343,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176818.74,0.6,0.9708,0.58,0.9435,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176819.819,0.62,0.9234,0.6,0.9494,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176821.1,0.6,0.9636,0.62,0.9446,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176822.363,0.61,0.9521,0.61,0.9701,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176823.441,0.61,0.9404,0.6,0.9666,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176824.645,0.61,0.9433,0.63,0.9476,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176825.816,0.61,0.9555,0.63,0.9457,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176826.889,0.62,0.9338,0.6,0.9572,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176827.925,0.6,0.9511,0.62,0.9569,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176828.988,0.61,0.9435,0.63,0.9505,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176829.521,0.63,0.8985,0.6,0.9573,14
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176830.841,0.6,0.9439,0.59,0.9778,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176832.01,0.6,0.9575,0.66,0.9238,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176833.301,0.6,0.9673,0.58,0.9436,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176834.389,0.63,0.9165,0.6,0.9365,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176835.518,0.6,0.9538,0.63,0.9357,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176836.716,0.62,0.9402,0.59,0.9627,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176837.793,0.61,0.9396,0.59,0.9449,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176838.915,0.62,0.9301,0.59,0.9327,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176840.112,0.61,0.9468,0.63,0.9432,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176841.285,0.62,0.9361,0.6,0.9244,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176842.497,0.62,0.9265,0.62,0.9371,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176843.652,0.61,0.9323,0.64,0.9591,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176844.164,0.64,0.8978,0.64,0.9381,15
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176845.309,0.6,0.9366,0.57,0.9733,16
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176846.585,0.61,0.9496,0.58,0.9693,16
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176847.8,0.6,0.9603,0.65,0.9349,16
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176848.878,0.62,0.9223,0.59,0.9312,16
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176850.131,0.61,0.9515,0.59,0.9589,16
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176851.429,0.62,0.9315,0.63,0.9381,16
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176852.626,0.61,0.931,0.59,0.9378,16
model-1578176613,layers-7,parms-45, 45, 90, 180, 360, 720, 180, 4,1578176853.807,0.61,0.9259,0.56,0.9733,16
