1579050986.485,0.26,1.3862,0.23,1.3849,0
1579050987.221,0.24,1.3838,0.37,1.3772,0
1579050987.957,0.36,1.3748,0.35,1.3703,0
1579050988.695,0.35,1.3602,0.24,1.3652,0
1579050989.424,0.26,1.343,0.37,1.3486,0
1579050990.184,0.33,1.3259,0.36,1.3369,0
1579050990.916,0.4,1.2997,0.36,1.3353,0
1579050991.666,0.41,1.2746,0.37,1.348,0
1579050992.403,0.4,1.2797,0.34,1.3389,0
1579050993.144,0.41,1.2598,0.37,1.3362,0
1579050993.881,0.42,1.2686,0.26,1.3313,0
1579050994.612,0.4,1.2607,0.32,1.3245,0
1579050994.978,0.43,1.2657,0.35,1.3209,0
1579050995.727,0.42,1.2411,0.34,1.296,1
1579050996.456,0.43,1.2547,0.39,1.3107,1
1579050997.188,0.38,1.2473,0.34,1.297,1
1579050997.921,0.43,1.2424,0.37,1.2905,1
1579050998.669,0.45,1.2236,0.37,1.2902,1
1579050999.403,0.44,1.2363,0.37,1.2972,1
1579051000.13,0.44,1.2305,0.37,1.2864,1
1579051000.863,0.45,1.2121,0.36,1.2663,1
