1580004269.875,0.23,1.3867,0.23,1.3857,0
1580004270.058,0.25,1.3863,0.34,1.3851,0
1580004270.229,0.22,1.3865,0.34,1.3856,0
1580004270.401,0.24,1.386,0.23,1.386,0
1580004270.573,0.26,1.386,0.23,1.386,0
1580004270.748,0.25,1.3862,0.24,1.386,0
1580004270.918,0.25,1.3858,0.31,1.386,0
1580004271.1,0.31,1.3859,0.18,1.3857,0
1580004271.272,0.23,1.3862,0.19,1.3848,0
1580004271.442,0.27,1.3852,0.19,1.3844,0
1580004271.615,0.25,1.3852,0.49,1.3832,0
1580004271.79,0.39,1.3835,0.35,1.3803,0
1580004271.964,0.36,1.3834,0.35,1.3786,0
1580004272.137,0.36,1.3802,0.36,1.3749,0
1580004272.292,0.37,1.3775,0.35,1.3668,0
1580004272.47,0.38,1.3728,0.36,1.3573,1
1580004272.64,0.34,1.3743,0.35,1.3504,1
1580004272.815,0.34,1.3685,0.28,1.3567,1
1580004272.99,0.3,1.3625,0.48,1.343,1
1580004273.163,0.39,1.3584,0.49,1.3144,1
1580004273.335,0.4,1.3471,0.47,1.2989,1
1580004273.507,0.42,1.326,0.47,1.2899,1
1580004273.681,0.42,1.3243,0.47,1.2789,1
1580004273.853,0.44,1.3157,0.48,1.2645,1
1580004274.028,0.44,1.3022,0.47,1.2596,1
1580004274.203,0.42,1.3035,0.51,1.2468,1
1580004274.38,0.47,1.2778,0.49,1.2353,1
1580004274.555,0.48,1.2695,0.49,1.2297,1
1580004274.732,0.49,1.2527,0.52,1.2247,1
1580004274.886,0.48,1.2533,0.51,1.2268,1
1580004275.06,0.5,1.2399,0.51,1.2122,2
1580004275.234,0.48,1.2439,0.53,1.2112,2
1580004275.409,0.44,1.2707,0.54,1.2035,2
1580004275.583,0.49,1.2371,0.5,1.215,2
1580004275.757,0.47,1.2553,0.49,1.2144,2
1580004275.931,0.48,1.2457,0.52,1.1946,2
1580004276.104,0.54,1.2057,0.57,1.1882,2
1580004276.278,0.49,1.2324,0.58,1.1862,2
1580004276.453,0.49,1.2382,0.56,1.1817,2
1580004276.627,0.5,1.226,0.56,1.183,2
1580004276.802,0.5,1.2357,0.55,1.1864,2
1580004276.98,0.52,1.2149,0.51,1.1871,2
1580004277.154,0.53,1.2143,0.54,1.1914,2
1580004277.327,0.52,1.2045,0.53,1.1914,2
1580004277.482,0.55,1.198,0.53,1.1837,2
1580004277.66,0.54,1.1896,0.57,1.1696,3
1580004277.838,0.55,1.1901,0.56,1.1703,3
1580004278.019,0.52,1.2121,0.55,1.1757,3
1580004278.192,0.51,1.2158,0.52,1.1756,3
1580004278.366,0.51,1.2177,0.54,1.1719,3
1580004278.542,0.54,1.2008,0.58,1.1641,3
1580004278.716,0.55,1.1864,0.57,1.1611,3
1580004278.889,0.53,1.2079,0.56,1.1648,3
1580004279.071,0.53,1.2057,0.52,1.1717,3
1580004279.244,0.54,1.1967,0.55,1.1727,3
1580004279.42,0.53,1.2097,0.54,1.1696,3
1580004279.594,0.54,1.1848,0.55,1.1646,3
1580004279.766,0.54,1.193,0.59,1.1569,3
1580004279.94,0.55,1.1789,0.59,1.153,3
1580004280.102,0.56,1.1702,0.58,1.1529,3
1580004280.278,0.56,1.1706,0.59,1.154,4
1580004280.452,0.56,1.1701,0.57,1.1555,4
1580004280.625,0.54,1.1933,0.57,1.1574,4
1580004280.799,0.53,1.1957,0.57,1.1561,4
1580004280.972,0.53,1.1979,0.59,1.1521,4
1580004281.149,0.54,1.1923,0.58,1.1464,4
1580004281.326,0.56,1.1711,0.59,1.1453,4
1580004281.499,0.54,1.1843,0.58,1.1497,4
1580004281.682,0.54,1.1944,0.58,1.153,4
1580004281.857,0.55,1.1866,0.57,1.1502,4
1580004282.034,0.54,1.1922,0.57,1.1498,4
1580004282.207,0.56,1.1696,0.59,1.149,4
1580004282.384,0.55,1.1857,0.6,1.1472,4
1580004282.56,0.55,1.1746,0.6,1.1479,4
1580004282.717,0.57,1.1596,0.58,1.1455,4
1580004282.893,0.57,1.1642,0.59,1.1399,5
1580004283.072,0.57,1.1623,0.6,1.1393,5
1580004283.247,0.54,1.184,0.59,1.1454,5
1580004283.423,0.54,1.1846,0.6,1.1444,5
1580004283.596,0.55,1.1896,0.59,1.1417,5
1580004283.774,0.54,1.1855,0.61,1.137,5
1580004283.947,0.57,1.165,0.61,1.1383,5
1580004284.121,0.55,1.1758,0.62,1.1356,5
1580004284.294,0.55,1.1864,0.6,1.1364,5
1580004284.468,0.55,1.1784,0.58,1.1419,5
1580004284.64,0.54,1.1833,0.58,1.1445,5
1580004284.812,0.56,1.1656,0.58,1.1444,5
1580004284.986,0.54,1.1827,0.6,1.1426,5
1580004285.159,0.56,1.1688,0.58,1.1428,5
1580004285.315,0.58,1.1512,0.59,1.1392,5
1580004285.491,0.58,1.1522,0.6,1.1327,6
1580004285.667,0.57,1.1565,0.6,1.1302,6
1580004285.842,0.56,1.174,0.6,1.1319,6
1580004286.017,0.56,1.1729,0.61,1.1315,6
1580004286.188,0.55,1.1812,0.63,1.1251,6
1580004286.362,0.55,1.1793,0.62,1.1244,6
1580004286.535,0.58,1.1619,0.63,1.1265,6
