1579051070.47,0.25,1.3904,0.23,1.381,0
1579051071.207,0.24,1.3838,0.34,1.3781,0
1579051071.933,0.35,1.3768,0.31,1.3742,0
1579051072.663,0.34,1.3666,0.31,1.3662,0
1579051073.392,0.3,1.3516,0.36,1.3541,0
1579051074.129,0.32,1.3403,0.35,1.3414,0
1579051074.858,0.35,1.3176,0.35,1.3362,0
1579051075.591,0.38,1.2945,0.35,1.3391,0
1579051076.325,0.36,1.2879,0.34,1.3325,0
1579051077.058,0.38,1.2735,0.36,1.3345,0
1579051077.787,0.38,1.2771,0.34,1.3261,0
1579051078.516,0.39,1.2669,0.32,1.3198,0
1579051078.881,0.37,1.2814,0.37,1.318,0
1579051079.624,0.41,1.252,0.35,1.3203,1
1579051080.407,0.4,1.2597,0.38,1.294,1
1579051081.141,0.44,1.2428,0.39,1.2847,1
1579051081.884,0.43,1.2469,0.39,1.2902,1
1579051082.639,0.41,1.2342,0.37,1.2713,1
1579051083.385,0.44,1.2417,0.35,1.2668,1
1579051084.11,0.44,1.2293,0.34,1.2748,1
1579051084.842,0.45,1.2155,0.4,1.2498,1
1579051085.579,0.45,1.2277,0.39,1.2453,1
1579051086.311,0.46,1.207,0.38,1.2484,1
1579051087.04,0.43,1.2226,0.36,1.2395,1
1579051087.77,0.44,1.2216,0.43,1.2214,1
1579051088.129,0.45,1.2237,0.41,1.2312,1
1579051088.869,0.45,1.2009,0.41,1.226,2
1579051089.625,0.45,1.2039,0.39,1.2205,2
1579051090.372,0.48,1.1975,0.41,1.2155,2
1579051091.107,0.47,1.2006,0.42,1.2021,2
1579051091.839,0.47,1.1783,0.42,1.2016,2
1579051092.575,0.46,1.2027,0.4,1.2095,2
1579051093.302,0.47,1.1926,0.39,1.1988,2
1579051094.041,0.49,1.1724,0.42,1.2025,2
1579051094.784,0.45,1.2033,0.4,1.1874,2
1579051095.519,0.48,1.1694,0.39,1.1863,2
1579051096.251,0.47,1.1845,0.46,1.1847,2
1579051097.0,0.46,1.1915,0.44,1.1688,2
1579051097.364,0.48,1.1874,0.45,1.1801,2
