1579406263.22,0.25,1.3866,0.22,1.3864,0
1579406263.97,0.25,1.3869,0.28,1.3859,0
1579406264.706,0.25,1.3865,0.26,1.386,0
1579406265.416,0.25,1.3862,0.24,1.3857,0
1579406266.129,0.25,1.3863,0.24,1.3855,0
1579406266.861,0.25,1.3866,0.24,1.3856,0
1579406267.578,0.24,1.3869,0.24,1.3859,0
1579406268.29,0.25,1.3863,0.26,1.3863,0
1579406269.02,0.26,1.3862,0.26,1.3868,0
1579406269.742,0.25,1.3865,0.26,1.3871,0
1579406270.457,0.24,1.387,0.22,1.3871,0
1579406271.082,0.25,1.3866,0.22,1.3871,0
1579406271.798,0.25,1.3864,0.22,1.387,1
1579406272.507,0.25,1.3863,0.22,1.3869,1
1579406273.222,0.25,1.3863,0.22,1.3868,1
1579406273.941,0.24,1.3864,0.22,1.3865,1
1579406274.654,0.25,1.3862,0.22,1.386,1
1579406275.367,0.25,1.3858,0.34,1.3843,1
1579406276.088,0.37,1.3844,0.38,1.3783,1
1579406276.806,0.33,1.3785,0.32,1.3626,1
1579406277.518,0.28,1.3633,0.34,1.3531,1
1579406278.262,0.29,1.3493,0.36,1.3414,1
1579406278.976,0.39,1.3388,0.34,1.3278,1
1579406279.604,0.36,1.3358,0.35,1.345,1
1579406280.342,0.37,1.34,0.34,1.3169,2
1579406281.064,0.38,1.3226,0.33,1.3121,2
1579406281.782,0.39,1.3079,0.35,1.3095,2
1579406282.5,0.36,1.3099,0.34,1.3065,2
1579406283.219,0.36,1.3002,0.39,1.3014,2
1579406283.935,0.39,1.299,0.37,1.2977,2
1579406284.663,0.38,1.3032,0.39,1.2929,2
1579406285.494,0.38,1.2916,0.39,1.2948,2
1579406286.211,0.38,1.2893,0.38,1.2842,2
1579406286.928,0.39,1.2917,0.38,1.2838,2
1579406287.637,0.41,1.2644,0.4,1.2842,2
1579406288.262,0.38,1.2911,0.37,1.2843,2
1579406288.978,0.39,1.2775,0.37,1.2784,3
1579406289.689,0.4,1.2711,0.38,1.2681,3
1579406290.406,0.38,1.2614,0.38,1.2655,3
1579406291.135,0.38,1.2688,0.33,1.2632,3
1579406291.86,0.4,1.2504,0.35,1.2668,3
1579406292.581,0.4,1.2474,0.34,1.2723,3
1579406293.297,0.4,1.2554,0.36,1.2664,3
1579406294.013,0.39,1.2419,0.37,1.2606,3
1579406294.726,0.4,1.2471,0.34,1.248,3
1579406295.451,0.4,1.2465,0.37,1.242,3
1579406296.157,0.38,1.2326,0.36,1.2398,3
1579406296.779,0.37,1.2472,0.38,1.2443,3
1579406297.509,0.38,1.2439,0.36,1.2319,4
1579406298.215,0.39,1.2282,0.34,1.2349,4
1579406298.931,0.39,1.2341,0.39,1.257,4
1579406299.656,0.39,1.2555,0.39,1.2361,4
1579406300.362,0.41,1.2318,0.36,1.2289,4
1579406301.078,0.41,1.2206,0.36,1.2357,4
1579406301.799,0.4,1.232,0.37,1.2287,4
1579406302.506,0.4,1.2223,0.38,1.2309,4
1579406303.214,0.41,1.224,0.35,1.2349,4
1579406303.936,0.41,1.2329,0.36,1.2318,4
1579406304.65,0.43,1.2137,0.37,1.2283,4
1579406305.276,0.4,1.235,0.41,1.2441,4
