1579061549.638,0.24,1.3904,0.22,1.391,0
1579061550.467,0.3,1.3844,0.23,1.3797,0
1579061551.28,0.25,1.3836,0.23,1.3772,0
1579061552.086,0.25,1.3766,0.23,1.3744,0
1579061552.898,0.25,1.3699,0.23,1.3675,0
1579061553.703,0.3,1.3613,0.3,1.3563,0
1579061554.571,0.36,1.3448,0.27,1.345,0
1579061555.387,0.35,1.3206,0.28,1.3351,0
1579061556.191,0.37,1.3054,0.33,1.3292,0
1579061556.998,0.38,1.2906,0.39,1.3385,0
1579061557.799,0.37,1.3024,0.36,1.3291,0
1579061558.598,0.37,1.2917,0.37,1.3329,0
1579061558.988,0.35,1.3012,0.32,1.3378,0
1579061559.794,0.4,1.2683,0.35,1.3369,1
1579061560.593,0.39,1.2852,0.39,1.328,1
1579061561.398,0.37,1.2765,0.38,1.3206,1
1579061562.2,0.37,1.2785,0.35,1.3103,1
1579061563.002,0.4,1.2493,0.36,1.3129,1
1579061563.802,0.38,1.2755,0.33,1.3002,1
1579061564.599,0.41,1.2551,0.36,1.309,1
1579061565.412,0.39,1.2551,0.33,1.2893,1
1579061566.212,0.41,1.2475,0.31,1.3092,1
1579061567.036,0.42,1.2524,0.28,1.2837,1
1579061567.835,0.42,1.2436,0.41,1.2927,1
1579061568.638,0.41,1.2552,0.42,1.2861,1
1579061569.025,0.42,1.2559,0.29,1.2738,1
1579061569.826,0.43,1.2224,0.35,1.2893,2
1579061570.633,0.42,1.2529,0.29,1.267,2
1579061571.442,0.45,1.2238,0.33,1.2746,2
1579061572.253,0.43,1.2392,0.35,1.2715,2
1579061573.045,0.43,1.2214,0.31,1.2583,2
1579061573.847,0.42,1.2302,0.32,1.2617,2
1579061574.662,0.42,1.2334,0.36,1.2534,2
1579061575.478,0.45,1.2026,0.36,1.2582,2
1579061576.276,0.42,1.2269,0.41,1.2572,2
1579061577.07,0.45,1.2097,0.35,1.2479,2
1579061577.878,0.43,1.2154,0.35,1.249,2
