1579978224.78,0.0,1.389,0.09,1.3892,0
1579978225.074,0.0,1.3773,0.16,1.3806,0
1579978225.347,0.33,1.2948,0.63,1.3032,0
1579978225.615,0.33,1.4151,0.63,1.132,0
1579978225.887,0.67,1.1165,0.63,1.126,0
1579978226.16,1.0,0.7813,0.63,1.1187,0
1579978226.424,0.0,1.6727,0.63,1.119,0
1579978226.693,1.0,0.782,0.63,1.1186,0
1579978226.969,0.67,1.0788,0.63,1.1164,0
1579978227.227,0.67,1.0786,0.63,1.1158,0
1579978227.486,0.33,1.4015,0.63,1.1149,0
1579978227.74,0.0,1.7367,0.63,1.1145,0
1579978228.0,0.0,1.7374,0.63,1.1142,0
1579978228.259,0.67,1.0796,0.63,1.1142,0
1579978228.517,0.67,1.0774,0.63,1.1143,0
1579978228.772,0.67,1.077,0.63,1.1143,0
1579978229.043,0.67,1.0775,0.63,1.1141,0
1579978229.323,0.67,1.0773,0.63,1.114,0
1579978229.587,0.67,1.0772,0.63,1.1138,0
1579978229.85,0.67,1.0778,0.63,1.1138,0
1579978230.114,0.67,1.0774,0.63,1.1138,0
1579978230.37,1.0,0.7446,0.63,1.1138,0
1579978230.625,0.33,1.4097,0.63,1.1137,0
1579978230.88,0.33,1.41,0.63,1.1137,0
1579978231.148,1.0,0.7445,0.63,1.1137,0
1579978231.405,1.0,0.7444,0.63,1.1137,0
1579978231.665,0.67,1.0771,0.63,1.1138,0
1579978231.919,0.33,1.4098,0.63,1.1138,0
1579978232.182,0.67,1.0772,0.63,1.1138,0
1579978232.438,0.67,1.077,0.63,1.1138,0
1579978232.698,0.33,1.4093,0.63,1.1138,0
1579978232.957,1.0,0.7448,0.63,1.1138,0
1579978233.225,0.0,1.7429,0.63,1.1138,0
1579978233.48,1.0,0.7444,0.63,1.1138,0
1579978233.735,0.67,1.0771,0.63,1.1138,0
1579978233.986,0.67,1.0769,0.63,1.1138,0
1579978234.25,0.33,1.41,0.63,1.1138,0
1579978234.511,0.67,1.0769,0.63,1.1138,0
1579978234.773,0.67,1.077,0.63,1.1138,0
1579978235.042,0.33,1.4094,0.63,1.1138,0
