1579438118.846,0.25,1.3889,0.22,1.3913,0
1579438119.588,0.25,1.3872,0.22,1.3896,0
1579438120.294,0.25,1.3867,0.22,1.3881,0
1579438121.033,0.24,1.3868,0.26,1.3866,0
1579438121.749,0.25,1.3864,0.26,1.3853,0
1579438122.471,0.25,1.3863,0.26,1.3845,0
1579438123.203,0.25,1.3868,0.26,1.3846,0
1579438123.908,0.26,1.3865,0.26,1.3849,0
1579438124.61,0.26,1.3865,0.26,1.3854,0
1579438125.338,0.25,1.3863,0.26,1.3856,0
1579438126.039,0.24,1.3864,0.26,1.3854,0
1579438126.706,0.24,1.3857,0.26,1.3833,0
1579438127.425,0.25,1.384,0.31,1.3754,1
1579438128.136,0.25,1.3782,0.31,1.3569,1
1579438128.847,0.25,1.3627,0.31,1.3398,1
1579438129.574,0.26,1.3502,0.22,1.3864,1
1579438130.279,0.25,1.3862,0.22,1.3877,1
1579438131.01,0.25,1.3867,0.22,1.3879,1
1579438131.741,0.26,1.3865,0.24,1.3881,1
1579438132.467,0.25,1.3865,0.24,1.3883,1
1579438133.175,0.25,1.3863,0.24,1.3885,1
1579438133.9,0.25,1.3866,0.24,1.3886,1
1579438134.682,0.27,1.3861,0.24,1.3887,1
1579438135.304,0.24,1.3871,0.24,1.3887,1
1579438136.023,0.24,1.3871,0.24,1.3886,2
1579438136.74,0.25,1.3863,0.24,1.3886,2
1579438137.461,0.25,1.3863,0.24,1.3885,2
1579438138.167,0.25,1.3869,0.24,1.3883,2
1579438138.876,0.25,1.3864,0.24,1.3881,2
1579438139.588,0.25,1.3864,0.24,1.3879,2
1579438140.292,0.24,1.3863,0.24,1.3877,2
1579438141.035,0.25,1.386,0.24,1.3874,2
1579438141.754,0.25,1.3856,0.24,1.3871,2
1579438142.464,0.25,1.3856,0.33,1.3867,2
1579438143.181,0.37,1.385,0.28,1.3863,2
1579438143.801,0.31,1.3851,0.32,1.3855,2
1579438144.529,0.36,1.3843,0.27,1.3846,3
1579438145.245,0.29,1.3834,0.36,1.3852,3
1579438145.944,0.38,1.384,0.23,1.3833,3
1579438146.705,0.25,1.3824,0.27,1.3808,3
1579438147.47,0.3,1.3797,0.33,1.3799,3
1579438148.189,0.38,1.3783,0.22,1.3787,3
1579438148.921,0.27,1.3765,0.32,1.3726,3
1579438149.647,0.36,1.3711,0.32,1.3677,3
